amenity,addr_city,name,x,y,geometry
residential areas,Manila,,121.0090949,14.57945913,"POLYGON ((121.0090535 14.5794646, 121.009121 14.5794923, 121.0091306 14.5794471, 121.0090731 14.579429, 121.0090535 14.5794646))"
residential areas,Manila,,121.0094017,14.57920804,"POLYGON ((121.0093807 14.5791684, 121.0093726 14.5792257, 121.0094167 14.5792451, 121.0094371 14.5791982, 121.0093807 14.5791684))"
residential areas,Manila,,121.0095654,14.57943804,"POLYGON ((121.009583 14.579418, 121.0095372 14.5794242, 121.0095479 14.579452, 121.0095883 14.5794602, 121.009583 14.579418))"
residential areas,Manila,,121.0093756,14.5792462,"POLYGON ((121.0093355 14.5792512, 121.0094115 14.5792754, 121.0094167 14.5792451, 121.009344 14.5792147, 121.0093355 14.5792512))"
residential areas,Manila,,121.0094684,14.57921219,"POLYGON ((121.0094908 14.5792023, 121.0094615 14.5791869, 121.0094418 14.5792245, 121.0094844 14.5792332, 121.0094908 14.5792023))"
residential areas,Manila,,120.973153,14.60057817,"POLYGON ((120.9730172 14.6005568, 120.9732396 14.6006776, 120.9732885 14.6005948, 120.9730601 14.6004802, 120.9730172 14.6005568))"
residential areas,Manila,,120.9772092,14.60842358,"POLYGON ((120.9772146 14.6085512, 120.9772909 14.6085497, 120.9771835 14.608274, 120.9771352 14.6082846, 120.9772146 14.6085512))"
residential areas,Manila,Roces Building,120.992809,14.560846,POINT (120.992809 14.560846)
residential areas,Manila,Ladies Dorm,120.9870087,14.60486,POINT (120.9870087 14.60486)
residential areas,Manila,,120.9916776,14.6121621,POINT (120.9916776 14.6121621)
residential areas,Manila,,120.9807116,14.5753686,POINT (120.9807116 14.5753686)
residential areas,Manila,One Archers' Parking,120.9924037,14.5667995,POINT (120.9924037 14.5667995)
residential areas,Manila,,120.9894809,14.5675727,POINT (120.9894809 14.5675727)
residential areas,Manila,,120.9901998,14.6126351,POINT (120.9901998 14.6126351)
residential areas,Manila,,120.9878785,14.5710505,POINT (120.9878785 14.5710505)
residential areas,Manila,,120.9777746,14.6079677,POINT (120.9777746 14.6079677)
residential areas,Manila,,120.9798626,14.6087262,POINT (120.9798626 14.6087262)
residential areas,Manila,,120.9798756,14.608747,POINT (120.9798756 14.608747)
residential areas,Manila,,120.9784581,14.6073677,POINT (120.9784581 14.6073677)
residential areas,Manila,,120.978438,14.6073254,POINT (120.978438 14.6073254)
residential areas,Manila,,120.9929481,14.5658476,POINT (120.9929481 14.5658476)
residential areas,Manila,,120.9814186,14.6051338,POINT (120.9814186 14.6051338)
residential areas,Manila,,120.9813952,14.6051353,POINT (120.9813952 14.6051353)
residential areas,Manila,,120.9935765,14.5664545,POINT (120.9935765 14.5664545)
residential areas,Manila,,121.0225938,14.5976989,POINT (121.0225938 14.5976989)
residential areas,Manila,,120.9662332,14.598673,POINT (120.9662332 14.598673)
residential areas,Manila,,120.9788568,14.6074619,POINT (120.9788568 14.6074619)
residential areas,Manila,,120.9789285,14.608818,POINT (120.9789285 14.608818)
residential areas,Manila,,120.9787542,14.6085987,POINT (120.9787542 14.6085987)
residential areas,Manila,,120.9841622,14.5904721,POINT (120.9841622 14.5904721)
residential areas,Manila,,120.9838342,14.5904903,POINT (120.9838342 14.5904903)
residential areas,Manila,,120.993623,14.5610908,POINT (120.993623 14.5610908)
residential areas,Manila,,120.9932953,14.5610646,POINT (120.9932953 14.5610646)
residential areas,Manila,,120.9929448,14.5670727,POINT (120.9929448 14.5670727)
residential areas,Manila,,120.9960161,14.562368,POINT (120.9960161 14.562368)
security,Manila,Manila City Impounding Area,120.9608062,14.63490578,"POLYGON ((120.9607622 14.6353706, 120.961023 14.6354179, 120.9610561 14.6352301, 120.9610651 14.6351788, 120.9610917 14.6349868, 120.9611249 14.6345615, 120.9606823 14.6344084, 120.9603781 14.6350129, 120.9606069 14.6351662, 120.9607622 14.6353706))"
security,Manila,Jaime Cardinal Sin Building,120.9835515,14.59902754,"POLYGON ((120.9836341 14.5988952, 120.9834479 14.5989113, 120.9834682 14.5991592, 120.9836558 14.5991439, 120.9836341 14.5988952))"
security,Manila,Manila Police District Headquarters,120.9863272,14.58356604,"POLYGON ((120.9861123 14.5830009, 120.9858724 14.5836067, 120.9856183 14.5841854, 120.9857382 14.5842545, 120.9859594 14.5837899, 120.9863363 14.5839365, 120.9866483 14.5840328, 120.9869574 14.5833124, 120.9861123 14.5830009))"
security,Manila,Manila Police Station 2,120.9668771,14.60871517,"POLYGON ((120.9667411 14.6088058, 120.9670097 14.6088571, 120.9668805 14.6084826, 120.9667411 14.6088058))"
security,Manila,Tondo Fire Station,120.9665598,14.60761379,"POLYGON ((120.9664341 14.6076464, 120.9666301 14.6077084, 120.9666771 14.607569, 120.9665401 14.6075257, 120.9665282 14.6075609, 120.9664693 14.6075423, 120.9664341 14.6076464))"
security,Manila,Malacañang Fire Station,120.9926917,14.59303943,"POLYGON ((120.9926913 14.5931057, 120.9927602 14.593039, 120.9926922 14.5929732, 120.9926233 14.5930398, 120.9926913 14.5931057))"
security,Manila,Tanduay Fire Station,120.9896157,14.59830267,"POLYGON ((120.9894602 14.5984861, 120.9895595 14.5984629, 120.9896768 14.5984384, 120.9897617 14.5984026, 120.9898173 14.5983863, 120.9897024 14.5981216, 120.9894848 14.5981524, 120.9894602 14.5984861))"
security,Manila,Arroceros Fire Sub-station,120.9819108,14.59317673,"POLYGON ((120.9817916 14.5932499, 120.9820048 14.5932788, 120.9820301 14.5931035, 120.9818169 14.5930747, 120.9817916 14.5932499))"
security,Manila,Barbosa Police Community Precinct,120.9847326,14.59873157,"POLYGON ((120.9847012 14.5987816, 120.9847793 14.5987689, 120.9847642 14.5986816, 120.984686 14.5986942, 120.9847012 14.5987816))"
security,Manila,Tourist Police,120.9792644,14.5821433,"POLYGON ((120.9791553 14.5821674, 120.9792993 14.5822463, 120.9793736 14.5821192, 120.9792296 14.5820403, 120.9791553 14.5821674))"
security,Manila,Central Quiapo Filipino-Chinese Volunteer Fire Brigade,120.9823274,14.59753039,"POLYGON ((120.9823958 14.5975274, 120.9823224 14.5974691, 120.9822544 14.5975234, 120.98234 14.5975968, 120.9823958 14.5975274))"
security,Manila,,120.9828063,14.6075707,"POLYGON ((120.9826635 14.6076507, 120.9829582 14.6076333, 120.9829491 14.6074907, 120.9826544 14.6075081, 120.9826635 14.6076507))"
security,Manila,San Nicolas Fire Station,120.9705658,14.59726646,"POLYGON ((120.9706558 14.5971758, 120.9704681 14.5971837, 120.9704759 14.5973571, 120.9705361 14.5973546, 120.970583 14.5973526, 120.9706635 14.5973493, 120.9706558 14.5971758))"
security,Manila,Malate Police Station,120.987916,14.5632803,"POLYGON ((120.9879678 14.5632633, 120.987912 14.5632275, 120.9878642 14.5632973, 120.98792 14.5633331, 120.9879678 14.5632633))"
security,Manila,Santa Mesa Police Station,121.0121892,14.60220335,"POLYGON ((121.0120704 14.602161, 121.0120647 14.602226, 121.0123081 14.6022457, 121.0123138 14.6021807, 121.0120704 14.602161))"
security,Manila,MPD Outpost 12,120.9940072,14.6104216,"POLYGON ((120.9940447 14.6105852, 120.9941789 14.6104435, 120.9939697 14.610258, 120.9938355 14.6103997, 120.9940447 14.6105852))"
security,Manila,San Lazaro Fire Station,120.9823379,14.61292817,"POLYGON ((120.982242 14.6130824, 120.9824568 14.6130667, 120.9824338 14.6127739, 120.982219 14.6127897, 120.982242 14.6130824))"
security,Manila,Mazan Security & Investigatory Agency,121.011792,14.57825885,"POLYGON ((121.0118889 14.5782702, 121.0118155 14.5781672, 121.0116952 14.5782475, 121.0117686 14.5783505, 121.0118889 14.5782702))"
security,Manila,Santa Ana Police Station,121.0120214,14.58241873,"POLYGON ((121.0118911 14.5823303, 121.0120701 14.5825638, 121.0121281 14.5824021, 121.012044 14.5823742, 121.0120493 14.5823553, 121.0119135 14.5823096, 121.0118911 14.5823303))"
security,Manila,Gulod Police Community Precinct,121.0085211,14.6096134,"POLYGON ((121.0084631 14.6096151, 121.0085068 14.6096678, 121.0085791 14.6096117, 121.0085354 14.609559, 121.0084631 14.6096151))"
security,Manila,Sampaloc Police Station,121.0023689,14.60630385,"POLYGON ((121.0022618 14.6063441, 121.0023758 14.6064148, 121.002476 14.6062636, 121.002362 14.6061929, 121.0022618 14.6063441))"
security,Manila,Binondo Police Station,120.9732126,14.60436492,"POLYGON ((120.9732101 14.6045288, 120.9732707 14.604519, 120.9732153 14.6042011, 120.9731546 14.604211, 120.9732101 14.6045288))"
security,Manila,Intramuros Fire Station,120.9721848,14.59219681,"POLYGON ((120.9722644 14.5924166, 120.972394 14.5922718, 120.9720719 14.5919835, 120.9719689 14.5920986, 120.9722036 14.5923086, 120.972177 14.5923384, 120.9722644 14.5924166))"
security,Manila,Police Station 2,120.975424,14.60736557,"POLYGON ((120.9754424 14.6074936, 120.9754866 14.6074798, 120.9754058 14.6072376, 120.9753615 14.6072515, 120.9754424 14.6074936))"
security,Manila,Tayuman Police Community Precinct,120.9745016,14.61736545,"POLYGON ((120.9745434 14.6173241, 120.9744491 14.6173379, 120.9744599 14.6174068, 120.9745542 14.617393, 120.9745434 14.6173241))"
security,Manila,Gagalangin Fire Station,120.9730282,14.62458098,"POLYGON ((120.972959 14.624702, 120.9730912 14.6246729, 120.9730681 14.6245744, 120.9731608 14.624554, 120.9731422 14.6244748, 120.9729172 14.6245243, 120.972959 14.624702))"
security,Manila,Bacood Fire Station,121.01996,14.59109205,"POLYGON ((121.0198744 14.5911739, 121.0199515 14.5911058, 121.0200279 14.5911759, 121.0200957 14.5911149, 121.0199616 14.5909877, 121.0198207 14.5911214, 121.0198744 14.5911739))"
security,Manila,Paco Fire Sub-station,120.9882274,14.58058955,"POLYGON ((120.9881837 14.5807177, 120.9883606 14.5806299, 120.9882712 14.5804614, 120.9880944 14.5805492, 120.9881837 14.5807177))"
security,Manila,South San Nicolas Volunteer Fire Brigade,120.9733438,14.59924692,"POLYGON ((120.9732582 14.5992796, 120.9733685 14.5993328, 120.9734296 14.5992143, 120.9733193 14.599161, 120.9732582 14.5992796))"
security,Manila,Pandacan Fire Station,121.01193,14.5920053,"POLYGON ((121.0119575 14.5920512, 121.0119834 14.5920001, 121.0119052 14.591958, 121.0118908 14.5919854, 121.0118763 14.5920127, 121.0119575 14.5920512))"
security,Manila,Santa Mesa Fire Station,121.0082095,14.60171214,"POLYGON ((121.0081178 14.6016878, 121.0081169 14.6018046, 121.008283 14.6018097, 121.0082964 14.6016076, 121.0081876 14.601606, 121.0081178 14.6016878))"
security,Manila,North Binondo Fire Prevention Association,120.9775777,14.60353251,"POLYGON ((120.9775255 14.6034998, 120.9775295 14.6035734, 120.9776353 14.6035544, 120.977632 14.6035014, 120.9775255 14.6034998))"
security,Manila,Ermita Police Station,120.9734219,14.58213117,"POLYGON ((120.9733504 14.5821428, 120.9734443 14.5821947, 120.9734925 14.5821194, 120.9734013 14.5820675, 120.9733504 14.5821428))"
security,Manila,Victorino Mapa Police Community Precinct,121.0171461,14.5993693,"POLYGON ((121.017114 14.5993313, 121.0170976 14.5993835, 121.0171783 14.5994073, 121.0171947 14.5993551, 121.017114 14.5993313))"
security,Manila,Asuncion Police Community Precinct,120.9673713,14.60279867,"POLYGON ((120.9673634 14.6027461, 120.9673191 14.6027825, 120.9673794 14.6028512, 120.9674237 14.6028149, 120.9673634 14.6027461))"
security,Manila,Punta Police Community Precinct,121.0106148,14.58566493,"POLYGON ((121.0105581 14.5856848, 121.0106418 14.5857165, 121.01067 14.5856432, 121.0105894 14.585614, 121.0105581 14.5856848))"
security,Manila,Baseco Police Community Precinct,120.9613019,14.59141644,"POLYGON ((120.9612493 14.591371, 120.9612506 14.5914632, 120.9613546 14.5914619, 120.9613534 14.5913697, 120.9612493 14.591371))"
security,Manila,,120.9709718,14.6025831,"POLYGON ((120.9708982 14.6025572, 120.9709961 14.6026552, 120.9710455 14.602609, 120.9709476 14.602511, 120.9708982 14.6025572))"
security,Manila,,120.9595477,14.6302197,"POLYGON ((120.9594029 14.6303851, 120.9597114 14.630234, 120.959529 14.63004, 120.9594029 14.6303851))"
security,Manila,Manila Pulis,120.9818708,14.6052136,"POLYGON ((120.9818858 14.6052222, 120.9818843 14.6052029, 120.9818558 14.605205, 120.9818573 14.6052243, 120.9818858 14.6052222))"
security,Manila,Santa Ana Fire Station,121.0081322,14.58013338,"POLYGON ((121.0079938 14.5802433, 121.0081802 14.5802816, 121.0082661 14.5800324, 121.0080951 14.579974, 121.0079938 14.5802433))"
security,Manila,Manila Police Station 3,120.9854228,14.61725959,"POLYGON ((120.985311 14.6173794, 120.9853714 14.617441, 120.9856154 14.6171879, 120.9855719 14.6171529, 120.9853178 14.617151, 120.9853003 14.6171698, 120.985311 14.6173794))"
security,Manila,Binondo Paco Volunteer Fire Search and Rescue Brigade,120.9940193,14.58351474,"POLYGON ((120.9940375 14.5835464, 120.9940456 14.5834847, 120.9940012 14.5834831, 120.9939932 14.5835448, 120.9940375 14.5835464))"
security,Manila,Gandara Police Community Precinct (OPAC Outpost),120.9803372,14.60013296,"POLYGON ((120.9802986 14.6001271, 120.9803657 14.600159, 120.9803759 14.6001389, 120.9803089 14.6001069, 120.9802986 14.6001271))"
security,Manila,San Nicolas Police Community Precinct (PCP 2),120.9702303,14.59654514,"POLYGON ((120.9701851 14.5965991, 120.970292 14.5965806, 120.9702759 14.5964914, 120.9701687 14.5965095, 120.9701851 14.5965991))"
security,Manila,Juan Luna Police Community Precinct,120.9718083,14.60307633,"POLYGON ((120.9718328 14.6030906, 120.9717984 14.6030504, 120.9717838 14.603062, 120.9718183 14.6031023, 120.9718328 14.6030906))"
security,Manila,Hermosa Police Community Precinct,120.9758668,14.63263712,"POLYGON ((120.975812 14.6326638, 120.9759236 14.6326595, 120.9759217 14.6326105, 120.97581 14.6326147, 120.975812 14.6326638))"
security,Manila,Escolta Police Community Precinct,120.9768963,14.59679824,"POLYGON ((120.9768669 14.5968131, 120.9769046 14.5968294, 120.9769259 14.5967834, 120.9768881 14.5967671, 120.9768669 14.5968131))"
security,Manila,,121.0006649,14.59116049,"POLYGON ((121.0000382 14.5912349, 121.0006407 14.5917735, 121.0011739 14.5912656, 121.0011858 14.5909739, 121.0006949 14.5905351, 121.0005319 14.590706, 121.0000382 14.5912349))"
security,Manila,Pandacan Police Station,121.0035632,14.5931654,POINT (121.0035632 14.5931654)
security,Manila,Central Market Police Station,120.9846776,14.6039633,POINT (120.9846776 14.6039633)
security,Manila,Pcp-1,120.9945305,14.5623148,POINT (120.9945305 14.5623148)
security,Manila,San Andres Police Station,121.0044632,14.5720282,POINT (121.0044632 14.5720282)
security,Manila,,120.9872539,14.5598473,POINT (120.9872539 14.5598473)
security,Manila,Police Station,120.9788065,14.5941953,POINT (120.9788065 14.5941953)
security,Manila,,120.9782835,14.5921529,POINT (120.9782835 14.5921529)
security,Manila,EAC Outpost,120.9861761,14.5819555,POINT (120.9861761 14.5819555)
security,Manila,Tourist Police Station,120.9814114,14.5824944,POINT (120.9814114 14.5824944)
security,Manila,,120.984066,14.5584271,POINT (120.984066 14.5584271)
security,Manila,Bacood Police Station,121.0207744,14.5904792,POINT (121.0207744 14.5904792)
security,Manila,Arranque Fire Brigade,120.9779249,14.602565,POINT (120.9779249 14.602565)
security,Manila,Barangay 260 Outpost,120.9776802,14.6057277,POINT (120.9776802 14.6057277)
security,Manila,Santa Cruz Fire Brigade,120.9804456,14.6016045,POINT (120.9804456 14.6016045)
security,Manila,Police Station № 4,120.9921011,14.6210066,POINT (120.9921011 14.6210066)
security,Manila,Gandara Police Community Precinct,120.97719,14.600051,POINT (120.97719 14.600051)
security,Manila,Ongpin-Gandara-Tetuan Volunteer Fire Brigade,120.9772048,14.6003078,POINT (120.9772048 14.6003078)
security,Manila,Calabash Police Community Precinct,121.003199,14.6114875,POINT (121.003199 14.6114875)
security,Manila,Malate Fire Volunteer and Rescue Squad,120.9865283,14.5655112,POINT (120.9865283 14.5655112)
security,Manila,Alpha Fire Brigade,120.9657,14.62917,POINT (120.9657 14.62917)
security,Manila,B.M. Domingo Brigade,120.96659,14.60462,POINT (120.96659 14.60462)
security,Manila,Bambang-Masangkay-Abad Santos Volunteer Fire Brigade,120.9798307,14.6101974,POINT (120.9798307 14.6101974)
security,Manila,Blue Dragon Fire and Rescue,120.97036,14.62868,POINT (120.97036 14.62868)
security,Manila,Central Downtown Firefighters,120.9812835,14.6087189,POINT (120.9812835 14.6087189)
security,Manila,Central Sampaloc Fire and Rescue Volunteer Brigade,120.99085,14.61812,POINT (120.99085 14.61812)
security,Manila,Central San Nicolas Fire Brigade,120.96899,14.59885,POINT (120.96899 14.59885)
security,Manila,Central Tondo Volunteer Fire Brigade,120.96751,14.61262,POINT (120.96751 14.61262)
security,Manila,Chinatown Volunteers,120.97698,14.59976,POINT (120.97698 14.59976)
security,Manila,Dagupan Volunteer Fire Brigade,120.97259,14.61122,POINT (120.97259 14.61122)
security,Manila,Divisoria Volunteer Firefighters,120.97136,14.603694,POINT (120.97136 14.603694)
security,Manila,Binondo Paco Fire Search and Rescue Brigade,120.9752092,14.6007331,POINT (120.9752092 14.6007331)
security,Manila,G. Perfecto Volunteer Fire Brigade,120.97149,14.61281,POINT (120.97149 14.61281)
security,Manila,Hometown Volunteer,120.9758228,14.6042306,POINT (120.9758228 14.6042306)
security,Manila,Maginoo Fire Rescue Volunteer,120.9614445,14.6201817,POINT (120.9614445 14.6201817)
security,Manila,Manila Blumentrit Volunteer Fire Brigade,120.98008,14.62246,POINT (120.98008 14.62246)
security,Manila,Manila DJ Zone 31 Volunteer Fire Brigade,120.97936,14.60553,POINT (120.97936 14.60553)
security,Manila,Manila Setba Volunteer Fire Brigade,120.98104,14.62028,POINT (120.98104 14.62028)
security,Manila,New Market Volunteer Fire Brigade,120.96811,14.6073,POINT (120.96811 14.6073)
security,Manila,North Jose Abad Santos Fire Brigade,120.9680041,14.6253727,POINT (120.9680041 14.6253727)
security,Manila,North Tondo Volunteers,120.9694,14.61975,POINT (120.9694 14.61975)
security,Manila,Pandacan Volunteers,121.00131,14.58585,POINT (121.00131 14.58585)
security,Manila,Red Cross Fire Brigade,120.97021,14.59132,POINT (120.97021 14.59132)
security,Manila,Saint Florian Rescue Fire Department,120.97978,14.60748,POINT (120.97978 14.60748)
security,Manila,San Andres Fire Volunteer Brigade,121.00378,14.5691,POINT (121.00378 14.5691)
security,Manila,Soler Volunteer Fire Prevention Center,120.98066,14.60217,POINT (120.98066 14.60217)
security,Manila,Tondo 1 Volunteer Firefighters,120.97275,14.61249,POINT (120.97275 14.61249)
security,Manila,Tutuban Prime,120.9726432,14.6105952,POINT (120.9726432 14.6105952)
security,Manila,West Tondo Volunteer Brigade,120.97497,14.61036,POINT (120.97497 14.61036)
security,Manila,Escolta Santa Cruz Fire and Rescue Volunteers,120.9799968,14.5988403,POINT (120.9799968 14.5988403)
security,Manila,,121.000353,14.6012224,POINT (121.000353 14.6012224)
security,Manila,Police Palm Plaza,120.981093,14.5732756,POINT (120.981093 14.5732756)
security,Manila,Soler Police Precint MPD PS11,120.9709705,14.6058735,POINT (120.9709705 14.6058735)
security,Manila,Raxabago Police Station № 1,120.9679762,14.6210654,POINT (120.9679762 14.6210654)
security,Manila,D'ECK TRANS Volunteer Fire & Rescue Brigade,120.9624239,14.6009891,POINT (120.9624239 14.6009891)
security,Manila,Barangay 295 Zone 28,120.9775295,14.6035734,POINT (120.9775295 14.6035734)
security,Manila,Gagalangin Police Community Precinct,120.9736226,14.6288627,POINT (120.9736226 14.6288627)
security,Manila,Paco Volunteer Fire Brigade,120.997634,14.5795193,POINT (120.997634 14.5795193)
security,Manila,,120.9868573,14.5701096,POINT (120.9868573 14.5701096)
security,Manila,Intramuros Police Community Precinct,120.9788247,14.5873532,POINT (120.9788247 14.5873532)
security,Manila,Bambang Police Community Precinct,120.9792915,14.6113969,POINT (120.9792915 14.6113969)
security,Manila,,121.0118908,14.5919854,POINT (121.0118908 14.5919854)
security,Manila,Baracom Central Fire & Rescue Volunteer,120.9866384,14.625949,POINT (120.9866384 14.625949)
security,Manila,Delpan Police Community Precinct,120.9645226,14.5998948,POINT (120.9645226 14.5998948)
security,Manila,Lico Community Police Assistance Center,120.9828387,14.6244764,POINT (120.9828387 14.6244764)
security,Manila,Parola Police Community Precinct,120.9604651,14.5984244,POINT (120.9604651 14.5984244)
security,Manila,Palanca Community Police Precinct,120.9842348,14.5951364,POINT (120.9842348 14.5951364)
security,Manila,,121.0033989,14.5844047,POINT (121.0033989 14.5844047)
security,Manila,,120.9610561,14.6352301,POINT (120.9610561 14.6352301)
security,Manila,Pandacan Police Station 10,121.0093085,14.5907143,POINT (121.0093085 14.5907143)
security,Manila,Meisic Police Station (PS-11),120.9732004,14.6043803,POINT (120.9732004 14.6043803)
security,Manila,Oxva Fire and Rescue Volunteers Headquarters,121.0232377,14.5939496,POINT (121.0232377 14.5939496)
security,Manila,Moriones Fire and Rescue Volunteer Sta. Mesa Substation,121.0105645,14.6019774,POINT (121.0105645 14.6019774)
security,Manila,Bocood Fire Station,121.0199646,14.5910742,POINT (121.0199646 14.5910742)
security,Manila,Santa Mesa FIre Station,121.0081978,14.6017177,POINT (121.0081978 14.6017177)
security,Manila,V. Mapa Police Community Precint,121.0171453,14.5993689,POINT (121.0171453 14.5993689)
security,Manila,Santa Mesa Police,121.0121667,14.6022129,POINT (121.0121667 14.6022129)
transportation,Manila,Escolta,120.9775298,14.5963555,POINT (120.9775298 14.5963555)
transportation,Manila,Stop n' Shop Turning Point,121.003714,14.6037284,POINT (121.003714 14.6037284)
transportation,Manila,Pandacan,121.0089159,14.5904882,POINT (121.0089159 14.5904882)
transportation,Manila,Santa Mesa,121.0106092,14.6005068,POINT (121.0106092 14.6005068)
transportation,Manila,Blumentritt,120.9841819,14.6225764,POINT (120.9841819 14.6225764)
transportation,Manila,Laon Laan,120.9928355,14.6164095,POINT (120.9928355 14.6164095)
transportation,Manila,España,120.9971899,14.6118601,POINT (120.9971899 14.6118601)
transportation,Manila,Vito Cruz,121.0028695,14.5669395,POINT (121.0028695 14.5669395)
transportation,Manila,Tutuban,120.9732769,14.6120361,POINT (120.9732769 14.6120361)
transportation,Manila,San Andres,120.9995466,14.5731191,POINT (120.9995466 14.5731191)
transportation,Manila,Paco,120.9991509,14.5790543,POINT (120.9991509 14.5790543)
transportation,Manila,Lawton,120.9801536,14.5931195,POINT (120.9801536 14.5931195)
transportation,Manila,Lawton,120.98005,14.5929825,POINT (120.98005 14.5929825)
transportation,Manila,España/Vicente Cruz,120.9953493,14.6118063,POINT (120.9953493 14.6118063)
transportation,Manila,Padre Faura,120.9793681,14.5758293,POINT (120.9793681 14.5758293)
transportation,Manila,Paco Station,120.9990989,14.5786819,POINT (120.9990989 14.5786819)
transportation,Manila,UST,120.9896424,14.6069178,POINT (120.9896424 14.6069178)
transportation,Manila,Lawton,120.9802424,14.5945754,POINT (120.9802424 14.5945754)
transportation,Manila,,120.9882309,14.6015044,POINT (120.9882309 14.6015044)
transportation,Manila,Santa Ana,121.0115657,14.5823735,POINT (121.0115657 14.5823735)
transportation,Manila,España/P. Noval,120.9896889,14.6070635,POINT (120.9896889 14.6070635)
transportation,Manila,UST,120.9915436,14.6087653,POINT (120.9915436 14.6087653)
transportation,Manila,UST,120.9915792,14.6086898,POINT (120.9915792 14.6086898)
transportation,Manila,Morayta,120.9876328,14.6051426,POINT (120.9876328 14.6051426)
transportation,Manila,Paco,120.999178,14.5790347,POINT (120.999178 14.5790347)
transportation,Manila,Pandacan,121.0089325,14.5904689,POINT (121.0089325 14.5904689)
transportation,Manila,San Andres,120.9995726,14.57313,POINT (120.9995726 14.57313)
transportation,Manila,Vito Cruz,121.0028959,14.5669546,POINT (121.0028959 14.5669546)
transportation,Manila,Legarda,120.9924733,14.6008662,POINT (120.9924733 14.6008662)
transportation,Manila,España,120.9966584,14.6124584,POINT (120.9966584 14.6124584)
transportation,Manila,Santa Mesa,121.0100311,14.6010328,POINT (121.0100311 14.6010328)
transportation,Manila,Blumentritt,120.9834736,14.622677,POINT (120.9834736 14.622677)
transportation,Manila,Laon Laan,120.9928675,14.6164328,POINT (120.9928675 14.6164328)
transportation,Manila,Teresa,121.0134367,14.6004742,POINT (121.0134367 14.6004742)
transportation,Manila,UN Avenue,120.9850828,14.5820114,POINT (120.9850828 14.5820114)
transportation,Manila,Manila Pier 4,120.9577524,14.602291,POINT (120.9577524 14.602291)
transportation,Manila,Eva Macapagal Super Terminal,120.9685318,14.5799874,POINT (120.9685318 14.5799874)
transportation,Manila,Rizal Park,120.9836706,14.5845868,POINT (120.9836706 14.5845868)
transportation,Manila,,120.991601,14.6085665,POINT (120.991601 14.6085665)
transportation,Manila,UST,120.991618,14.6084484,POINT (120.991618 14.6084484)
transportation,Manila,UN Avenue,120.984842,14.5817635,POINT (120.984842 14.5817635)
transportation,Manila,Robinsons Place Otis,120.9959277,14.587792,POINT (120.9959277 14.587792)
transportation,Manila,R. Papa,120.9822637,14.6360258,POINT (120.9822637 14.6360258)
transportation,Manila,Abad Santos,120.9814205,14.6306068,POINT (120.9814205 14.6306068)
transportation,Manila,Blumentritt,120.9828717,14.6228258,POINT (120.9828717 14.6228258)
transportation,Manila,Tayuman,120.9827107,14.6166656,POINT (120.9827107 14.6166656)
transportation,Manila,Bambang,120.9824382,14.6111201,POINT (120.9824382 14.6111201)
transportation,Manila,Doroteo Jose,120.9819978,14.6053462,POINT (120.9819978 14.6053462)
transportation,Manila,Carriedo,120.981322,14.5990277,POINT (120.981322 14.5990277)
transportation,Manila,United Nations,120.9845465,14.5826229,POINT (120.9845465 14.5826229)
transportation,Manila,Pedro Gil,120.9879986,14.5765792,POINT (120.9879986 14.5765792)
transportation,Manila,Quirino,120.9915606,14.5702149,POINT (120.9915606 14.5702149)
transportation,Manila,Vito Cruz,120.9947373,14.5634605,POINT (120.9947373 14.5634605)
transportation,Manila,Pandacan,121.0127176,14.589667,POINT (121.0127176 14.589667)
transportation,Manila,PCU,120.9889553,14.5752139,POINT (120.9889553 14.5752139)
transportation,Manila,Padre Faura,120.9860109,14.5803823,POINT (120.9860109 14.5803823)
transportation,Manila,De La Salle University - Manila,120.9939607,14.565318,POINT (120.9939607 14.565318)
transportation,Manila,,120.973717,14.5847064,POINT (120.973717 14.5847064)
transportation,Manila,V. Mapa,121.0170265,14.6040281,POINT (121.0170265 14.6040281)
transportation,Manila,Pureza,121.0050399,14.601714,POINT (121.0050399 14.601714)
transportation,Manila,Recto,120.9830875,14.6036445,POINT (120.9830875 14.6036445)
transportation,Manila,Ramon Magsaysay-V. Mapa,121.0151781,14.6027214,POINT (121.0151781 14.6027214)
transportation,Manila,Tutuban,120.9732471,14.6120418,POINT (120.9732471 14.6120418)
transportation,Manila,Solis,120.9755451,14.6268965,POINT (120.9755451 14.6268965)
transportation,Manila,Tutuban,120.9733361,14.6120256,POINT (120.9733361 14.6120256)
transportation,Manila,Tutuban,120.9731826,14.6120543,POINT (120.9731826 14.6120543)
transportation,Manila,Tutuban,120.9733698,14.6120204,POINT (120.9733698 14.6120204)
transportation,Manila,Tutuban,120.9734408,14.6119971,POINT (120.9734408 14.6119971)
transportation,Manila,Recto,120.9878451,14.6012095,POINT (120.9878451 14.6012095)
transportation,Manila,Manila City Hall,120.9806748,14.589096,POINT (120.9806748 14.589096)
transportation,Manila,Lambingan,121.0184271,14.5873201,POINT (121.0184271 14.5873201)
transportation,Manila,Santa Ana,121.0119147,14.5827456,POINT (121.0119147 14.5827456)
transportation,Manila,PUP,121.0107066,14.5960393,POINT (121.0107066 14.5960393)
transportation,Manila,Pier 4,120.9613125,14.6033844,POINT (120.9613125 14.6033844)
transportation,Manila,Liwasang Bonifacio,120.9795916,14.5950899,POINT (120.9795916 14.5950899)
